,name,rating,num_reviews
ChIJf_9G7UnoST4RAZ2mNl0IcA4,مطعم الكبش/Al Kabsh,3.8,3348
ChIJwX7uGEroST4Rwhl3gTy42zg,Century Cuisine,4.1,2001
ChIJXfFucn79ST4R_QeF9a3FUUI,Herfy,3.7,345
ChIJveyvsh3pST4RXwAFQgK60CE,Fish Market Restaurant,3.8,3142
ChIJ8bXuClzvST4RzNVl3b046fU,Casapasta | كازاباستا,4,660
ChIJc2QSLB79ST4RrtosVCxXwPk,مطاعم باب بوخوخة حي الحمراء,4.1,1182
ChIJBeBoK4jpST4R0sjWqlSbFbk,ARCHI,4,1410
ChIJ-eNvGSPjST4RIosCN7ya7SA,Shwaiat Al-Khalij,4.2,5323
ChIJ4ysB6G3DST4RE2yZA6HUFrk,maquod Cafe مقهى معقود للمشروبات والمأكولات,4.3,214
ChIJ067AWM7jST4RQm6kDSzJb-k,Bran bakery,4,74
ChIJ56wm-vbpST4RSV03d4bs7F0,OWL Bakehouse & Coffee,4.8,244
ChIJazv0sm3mST4RemnMRzEQes4,Saadeddin Pastry,3.9,636
ChIJd4G3AknoST4R6Zovk5nBqoo,AlFawar Shawarma,4,2999
ChIJZxmeSa38ST4RJCq7SZQI_Vw,Eastern People Seafood,3.9,454
ChIJf-Lb0Cb9ST4RrmsjiluND3g,مطعم مشوار حي أحد,3.8,396
ChIJL4A6T2D9ST4Rqrzd5nP2IOw,Barn's | بارنز,4.3,621
ChIJbdb6ETbkST4RYuHYJunHE5E,Al Mumtaz Restaurant,4,1922
ChIJQ08v-hvlST4RZ0ikEMjryrk,Earth Bar,4,276
ChIJR63PkQf9ST4RIVD_eBDADrM,Alkabsa Alhasawiya Restaurant,3.9,3237
ChIJcaGI1av9ST4Rzlw7UFQTKyw,unlock,3.8,431
ChIJgctiJkXoST4RkMXcuuBAqB8,Copper Chandni,4,6251
ChIJt1A-NTvnST4RpxZx1F6fQVo,Wallflower,4.5,557
ChIJl8zRkO3vST4R78_e-f-n4iY,شاي رباع,4.8,239
ChIJAdfdZe3DST4RZa6OMkKHAik,Espresso Station اسبريسو ستيشن,4.4,153
ChIJd0KBJA_8ST4RvmH4x3sxR4I,شركة نجمة سماء الديرة للمطاعم,3.8,3573
ChIJd4aI1FL9ST4RzACvoKnDlIQ,قهوة الفنار,3.5,46
ChIJZXX-OCTjST4RUyTKiuFgwuA,مطعم و فوال وادي الدور,4,494
ChIJj9U0ccb9ST4Rax8nv6ckz2M,Cocktail Mazza,4.1,3979
ChIJFyBCjjvpST4RWCkO3p0aJJo,The Cheesecake Factory,4.4,6696
